application_id,applicant_name,email,phone,state,zip_code,credit_score,num_credit_accounts,credit_history_months,delinquencies_2y,public_records,inquiries_6m,income,total_debt,monthly_debt_payment,total_credit_limit,total_credit_balance,employment_status,employment_length_months,occupation,loan_amount,loan_purpose,loan_term_months,avg_monthly_balance,num_bank_accounts,has_savings_account,monthly_income_deposits,num_nsf_fees,application_date,referral_source,probability_of_default,default,debt_to_income,credit_utilization,payment_to_income
79,Steve Sanchez,jodimiller@example.com,001-281-328-0919x177,IA,17757,705,5,125,0,0,0,105301.18,7530.46,850.11,73719.49,44066.22,Employed,19,Fitness centre manager,8948.8,auto,12,4774.35,4,True,2263.93,0,2025-10-23 14:37:33.237867,affiliate,0.10874611077124269,0,0.156496441920214,0.5977553561480146,0.09687754686129824
80,Lisa Barnes,julie84@example.com,001-882-977-1795,GU,64743,580,4,1,0,0,2,73356.15,3839.18,2151.23,75841.16,32585.76,Employed,89,Counselling psychologist,41289.22,business,24,18357.3,0,False,10505.07,0,2025-09-23 14:37:33.237868,paid_search,0.45211862481840714,0,0.6151958629235587,0.4296579851890451,0.35190996255937645
81,Kelly Donovan,pamela88@example.net,358.776.6121x77444,SD,98671,686,4,70,0,0,0,91111.85,6709.28,1735.09,67173.25,7345.01,Employed,82,Customer service manager,9941.88,debt_consolidation,48,13098.34,2,False,13321.05,0,2025-07-23 14:37:33.237868,paid_search,0.10175221409011327,0,0.18275515204663279,0.10934427022661551,0.22852219552121922
82,Mike Allen,wendy93@example.org,(557)443-7598x2481,ME,79632,721,4,200,1,0,1,46642.68,9791.45,865.41,14437.11,49620.86,Employed,3,"Doctor, hospital",42134.21,business,12,13971.12,3,True,4174.44,0,2025-10-20 14:37:33.237869,organic,0.5471366550082308,0,1.1132649324609993,3.4370355285787806,0.2226484412988276
83,Michael Evans,wendybonilla@example.org,+1-618-601-2955,HI,95007,788,3,61,0,0,1,50066.32,155240.33,2733.31,60907.07,14483.84,Unemployed,8,Chief Financial Officer,44965.19,home_improvement,24,6660.99,2,True,5846.35,0,2025-07-21 14:37:33.237870,affiliate,0.34526746141795345,1,3.9988063832133056,0.23780227812633245,0.6551254416142429
84,Paul Jones,xsims@example.com,373-252-6407x14913,TX,69956,668,0,101,1,0,2,30304.47,13885.59,1359.52,60737.59,44739.22,Employed,8,"Lecturer, further education",27186.15,other,36,15678.4,3,False,3298.33,0,2025-09-06 14:37:33.237870,affiliate,0.7229211040694044,1,1.3553030295530661,0.7365985380717279,0.5383443432602517
85,Zachary Ferrell,kirkmallory@example.org,665-527-4045x645,AK,98947,651,2,139,1,0,2,72208.07,37038.17,1535.29,42168.81,5361.62,Employed,103,"Engineer, site",12333.8,debt_consolidation,24,19869.97,2,False,9635.39,0,2025-10-29 14:37:33.237871,direct,0.4785471081510971,1,0.6837458749416789,0.12714658061254278,0.2551443349753012
86,Daniel Baker,xharvey@example.org,329-403-8265,AZ,96675,669,3,75,0,1,1,177439.07,12475.04,1502.29,20880.42,36486.92,Employed,13,Manufacturing engineer,48415.93,auto,60,18671.96,1,True,2781.05,0,2025-09-11 14:37:33.237872,paid_search,0.22073972501726036,0,0.34316551591484334,1.7474227050988438,0.10159814295690345
87,Shirley Suarez,paulerik@example.net,001-794-372-9926x33700,NH,56237,754,4,64,0,0,0,44779.08,11165.75,392.51,93774.16,21886.1,Employed,24,Economist,47667.73,debt_consolidation,24,16365.27,0,True,10972.11,1,2025-10-24 14:37:33.237873,affiliate,0.10057922798718048,0,1.313860847520762,0.23339158676547994,0.10518572511985506
88,Christopher Bass,nolancatherine@example.net,339-712-2276,VT,32024,719,2,1,1,1,1,23381.51,65335.34,431.13,79675.25,40070.89,Employed,22,Restaurant manager,14971.78,debt_consolidation,12,12721.28,3,False,4151.75,0,2025-11-24 14:37:33.237873,affiliate,0.5891200697220527,0,3.4346421595525696,0.5029276971204986,0.22126714656153515
89,Lisa Archer,ojames@example.org,+1-442-451-1874,DC,30244,668,6,43,0,0,2,85973.67,3636.61,2476.37,46964.9,12731.28,Employed,3,"Education officer, environmental",17792.5,debt_consolidation,36,19163.65,1,True,7426.08,0,2025-08-22 14:37:33.237874,paid_search,0.3332297713018745,0,0.24925200936519287,0.27108074327849097,0.3456458238900352
90,Aimee Montoya,reneehoward@example.com,918.758.3132,NC,67584,730,5,38,0,1,1,70499.29,81625.29,2445.49,32251.57,30220.85,Employed,20,Immunologist,9348.2,auto,60,10441.65,1,False,2573.6,0,2025-06-25 14:37:33.237875,affiliate,0.224575835378827,0,1.2904171091652128,0.9370350032572058,0.41625780912119825
91,Matthew Mcmillan,joseph03@example.org,603.540.9718x1485,DC,51404,705,1,44,0,0,3,78748.84,21919.21,2279.48,44444.23,9888.51,Employed,16,Financial risk analyst,40821.0,auto,24,633.2,3,True,10222.63,1,2025-09-21 14:37:33.237876,affiliate,0.19415751854248825,0,0.7967128150713078,0.22249254852654662,0.3473544499195163
92,Brian Rodriguez,lharper@example.org,(427)948-1873x1785,MH,01472,758,8,33,0,0,2,50330.84,24562.19,2462.07,50529.19,19154.37,Employed,27,"Journalist, newspaper",35242.54,debt_consolidation,36,19113.88,0,False,2147.01,0,2025-10-21 14:37:33.237876,paid_search,0.09102727359061205,0,1.188232304487666,0.3790753423912,0.5870126546666021
93,Denise Jacobs,joshua02@example.net,(742)884-6851x92617,ID,74522,657,6,142,0,0,0,25078.79,65034.22,925.51,78805.24,4270.88,Employed,135,Outdoor activities/education manager,5037.63,other,36,7970.05,0,True,5942.75,0,2025-07-12 14:37:33.237877,paid_search,0.6946290086940007,1,2.79406821461482,0.054195380916294396,0.44284911672373345
94,Christina Walters,kclark@example.org,+1-327-242-9003x916,WA,34528,680,1,131,0,0,0,37398.78,91001.28,2832.04,9405.34,33640.94,Employed,38,"Engineer, maintenance (IT)",6293.86,business,48,11024.46,4,True,5611.91,0,2025-08-25 14:37:33.237878,affiliate,0.38335519112614286,1,2.601559195246476,3.5767914822855955,0.9087055780963977
95,John Whitehead,thomastheresa@example.net,(281)611-1704,NJ,44183,676,9,8,0,0,3,22811.67,9064.25,329.27,70048.75,36345.22,Unemployed,92,Forensic scientist,10133.65,debt_consolidation,12,19789.01,5,False,14238.67,0,2025-10-13 14:37:33.237879,direct,0.18998042797637457,0,0.841582400587068,0.5188560823712057,0.17321134314147102
96,Anna Henderson,jason85@example.org,001-978-273-7480x521,CO,45163,612,3,45,1,0,1,94819.93,4794.45,1729.69,65380.87,33259.95,Employed,2,"Investment banker, corporate",46632.47,debt_consolidation,36,11080.13,2,True,11473.56,0,2025-07-30 14:37:33.237880,affiliate,0.8,0,0.5423640367589387,0.5087107283827822,0.21890208102874575
97,Aaron Wise,carterjames@example.net,(507)339-7016,WI,11556,717,9,192,0,0,1,79503.15,4205.56,1763.68,68213.5,42625.33,Employed,4,Tourism officer,8708.88,home_improvement,36,2430.14,0,True,6635.24,0,2025-12-01 14:37:33.237880,organic,0.17135030803402918,1,0.1624393498873944,0.6248811452278508,0.26620530129938247
98,Deborah Figueroa,hollychang@example.net,(929)658-1077x19676,MS,57273,715,4,54,1,0,1,51620.85,22462.2,1441.73,72723.96,4130.61,Employed,20,Medical sales representative,17987.85,debt_consolidation,48,18439.25,3,False,8342.49,0,2025-08-04 14:37:33.237881,organic,0.26131376548748275,1,0.783599068980848,0.05679847467052123,0.33515062227762626
99,Jessica Smith,imahoney@example.org,666-606-4858,CT,80752,700,3,97,0,0,1,34533.82,8733.6,2202.05,95853.9,10700.48,Employed,5,Trade union research officer,42503.46,auto,36,18074.83,4,False,12626.92,0,2025-08-31 14:37:33.237882,organic,0.3178705581336994,0,1.4836777396766416,0.11163322514785523,0.7651803362616705
100,Stephen Mckee,allison10@example.net,524-850-4988x645,MH,11119,685,7,28,0,0,1,51550.16,6100.22,1099.17,80995.72,36295.55,Unemployed,13,Early years teacher,18181.23,business,12,9383.78,6,True,5977.5,1,2025-11-06 14:37:33.237883,organic,0.17405924750105556,1,0.47102569613750955,0.4481168881516209,0.2558680710205361
101,Sandra Aguilar,reneebrown@example.com,+1-845-812-6527,NY,78233,615,5,28,0,0,0,25351.27,37045.15,1139.96,59450.83,5930.79,Employed,27,TEFL teacher,8885.05,business,60,18621.68,1,True,7561.06,0,2025-06-18 14:37:33.237883,direct,0.8,0,1.8117514428271244,0.09975958283509245,0.53959900233795
102,Cameron Parker,alyssa73@example.net,431.355.2541x783,WV,19648,674,6,23,0,0,1,45444.69,39663.23,429.45,46169.42,29292.37,Employed,48,Company secretary,32900.27,auto,24,14425.93,0,True,2534.37,0,2025-08-22 14:37:33.237884,affiliate,0.21514255754718892,0,1.5967432058618949,0.6344539307619632,0.11339938725514465
103,Rebecca Valencia,scott79@example.com,226-881-8685,GU,69050,679,3,1,0,0,0,182398.34,16988.18,2984.9,85987.34,15356.51,Employed,91,Telecommunications researcher,30280.36,home_improvement,24,18049.7,2,True,10360.85,0,2025-10-29 14:37:33.237885,direct,0.1039329472652958,0,0.259150055861254,0.1785903599297292,0.1963767872010239
104,Christine Wright,brendafox@example.net,345.285.6977,OK,57031,651,7,155,0,0,0,65980.16,16914.22,1994.5,99188.83,14499.77,Unemployed,20,Data scientist,36041.24,debt_consolidation,24,11421.55,1,True,10316.56,0,2025-08-14 14:37:33.237885,paid_search,0.40524695085493145,1,0.8025967199837042,0.14618349666993755,0.36274540710419617
105,Richard Henson,josephmoran@example.net,756-488-2634x2423,NC,74676,690,5,25,0,0,1,196911.28,28281.36,1694.35,97418.82,4484.45,Self-Employed,28,Dramatherapist,27268.32,debt_consolidation,36,17932.24,2,False,12322.76,0,2025-10-13 14:37:33.237886,paid_search,0.1461530839654904,0,0.28210511860976173,0.046032686497331825,0.10325563878311084
106,Marc Moore,joel15@example.org,787.800.5251x36272,TX,55034,724,8,27,1,0,0,24067.79,6452.26,421.67,57321.37,13774.67,Employed,47,"Therapist, drama",49777.2,debt_consolidation,48,2878.08,3,True,9684.19,0,2025-06-29 14:37:33.237887,paid_search,0.4374947205576725,0,2.3362951064472472,0.24030601501673807,0.2102411563338387
107,Sharon Cherry,toddheath@example.org,982-611-4084,AZ,65657,813,7,85,0,0,0,54473.08,38521.49,997.03,66993.16,47817.55,Employed,55,Music therapist,16239.81,home_improvement,12,8778.33,3,False,9011.42,0,2025-11-02 14:37:33.237888,paid_search,0.0641290971611752,0,1.0052910538563267,0.7137676443386161,0.2196380303812452
108,Sierra Johnson,samuelhill@example.org,(861)454-7121,MH,41343,710,3,44,1,0,3,34696.24,47237.75,1771.09,82965.88,43331.36,Employed,23,Heritage manager,23598.69,other,60,18129.3,1,True,5945.8,0,2025-09-12 14:37:33.237888,paid_search,0.43588405292101523,0,2.0416171896436044,0.5222792791446315,0.6125470656186376
109,Evelyn Galvan,miranda18@example.com,857.733.2006x1193,SD,13670,715,5,26,0,0,1,44694.69,82589.91,2237.47,43962.48,19475.79,Employed,20,Firefighter,18930.27,auto,36,15605.45,0,True,10130.5,2,2025-07-25 14:37:33.237889,affiliate,0.2799102100416422,0,2.271414792226996,0.4430093570699378,0.6007344496628122
110,Sharon Cochran,monicadiaz@example.com,(797)448-0233,NJ,03709,695,9,129,0,0,0,59577.69,3547.83,1795.09,71672.21,2196.55,Unemployed,0,Health and safety adviser,41917.17,home_improvement,60,5092.67,0,True,10875.45,0,2025-11-30 14:37:33.237890,organic,0.24922030504063947,1,0.7631212287686884,0.03064716436119383,0.3615628601914575
111,Richard Rodriguez,yschroeder@example.net,558.645.9638,MD,81748,584,5,104,0,0,2,47725.17,36750.41,2898.27,40797.23,29987.84,Self-Employed,76,"Production assistant, television",20443.12,debt_consolidation,24,6813.67,1,False,6795.99,0,2025-12-04 14:37:33.237891,paid_search,0.7357228791857088,1,1.1983934263618128,0.7350459822885034,0.7287399919162153
112,Shannon Walker,rogersmatthew@example.org,(807)349-1698x1555,OR,43596,698,6,225,1,0,3,34437.53,39445.17,926.71,63944.32,31155.18,Employed,1,Analytical chemist,7772.16,debt_consolidation,24,9970.2,4,False,3543.15,0,2025-10-25 14:37:33.237892,organic,0.43561788209594127,0,1.371100947135291,0.48722357200764665,0.32291862976235525
113,Julia Torres,brianpalmer@example.net,696.404.7510,NV,07354,703,4,61,0,0,0,45654.91,109350.03,2536.88,19011.78,17578.91,Employed,53,Ambulance person,6600.04,business,48,14218.42,0,False,9190.96,0,2025-11-12 14:37:33.237892,organic,0.3705997560577657,1,2.539706463116453,0.9246325173129503,0.6667970652006542
114,Crystal Johnson,nluna@example.com,525-784-6589x933,HI,93756,847,6,70,0,0,4,36899.94,18119.54,2203.48,78416.48,40658.26,Self-Employed,20,Estate agent,38995.77,home_improvement,36,14821.34,2,True,7939.08,0,2025-10-31 14:37:33.237893,paid_search,0.08863629870663894,0,1.5478428962215114,0.5184912661216112,0.7165800269593935
115,Garrett Lin,jose87@example.com,617.968.5384x9940,LA,86484,688,6,23,0,1,3,69490.08,18177.47,371.65,13752.26,36572.16,Employed,70,Travel agency manager,41113.44,debt_consolidation,36,17773.59,2,True,7354.09,1,2025-07-08 14:37:33.237894,paid_search,0.19280223771046004,0,0.8532284032483486,2.659356353064878,0.06417894467814686
116,Diana May,leonardmatthew@example.net,327.697.2809x277,ME,76779,718,5,6,2,0,1,94127.09,17534.37,1184.18,17842.55,16264.66,Employed,144,Product designer,21848.36,debt_consolidation,24,7155.93,2,False,11356.11,0,2025-09-30 14:37:33.237895,direct,0.2544060457853567,0,0.4183995277023862,0.9115658916466537,0.15096780321159403
117,William Herrera,william49@example.net,3049640879,AR,48516,697,6,6,0,0,0,108603.16,14770.23,2994.69,83552.95,18235.86,Employed,53,Clothing/textile technologist,22677.91,debt_consolidation,36,4145.79,3,False,12702.81,0,2025-11-22 14:37:33.237895,paid_search,0.15154596942014095,0,0.3448163018460973,0.21825513042926672,0.3308953441133757
118,Ashley Waller,dyermegan@example.net,661.788.5752,KS,75390,629,4,62,0,0,0,65223.55,8975.35,608.09,58026.7,9532.34,Employed,4,Chief Technology Officer,12752.98,other,36,4459.65,2,False,5896.92,0,2025-10-19 14:37:33.237896,paid_search,0.4427486614573364,0,0.3331362674984726,0.1642750664780179,0.11187799498800663
119,Victor Baker,dixonderek@example.com,(216)442-0118,MN,65442,768,4,7,1,0,2,58648.04,7932.59,600.66,52855.48,15587.43,Self-Employed,31,Environmental health practitioner,21719.7,home_improvement,24,4025.42,0,True,7594.5,0,2025-07-01 14:37:33.237897,paid_search,0.12272626611112593,0,0.505597288502736,0.29490660192661194,0.12290129388808219
120,Jeffrey Chandler,richard40@example.org,001-895-548-5211x21594,IL,57787,745,7,142,0,0,2,28013.22,11072.26,1824.66,88674.52,44207.25,Employed,33,Set designer,17348.03,home_improvement,60,11341.8,4,True,6598.47,0,2025-06-17 14:37:33.237898,organic,0.10527990827014476,0,1.0145313534109968,0.49853385166336395,0.7816281027314961
121,Larry Dixon,anthony69@example.com,938.817.9842,AL,18642,747,7,73,0,0,1,57467.78,34616.94,2339.79,36530.87,2457.82,Unemployed,71,"Buyer, industrial",41817.21,home_improvement,24,7200.15,0,True,12874.04,0,2025-08-16 14:37:33.237898,organic,0.12175210905584628,0,1.3300348473527253,0.06728063142213694,0.4885777734932514
122,Kenneth Scott,kristen93@example.com,001-701-577-0690,DE,53402,645,5,15,0,0,2,67125.68,8978.31,276.72,36557.62,48237.28,Employed,48,Art therapist,22103.71,debt_consolidation,60,4589.45,2,False,13343.12,0,2025-08-18 14:37:33.237899,direct,0.27081426213137333,0,0.4630421621054714,1.3194863341760212,0.04946899606827075
123,April Frost,william10@example.net,870.719.3639,MT,14895,784,3,19,0,0,1,50864.8,41395.15,930.7,55616.1,14840.25,Employed,9,IT trainer,42950.65,business,60,5664.62,4,True,6774.01,0,2025-06-12 14:37:33.237900,affiliate,0.17852009829839904,0,1.658235164593196,0.26683370462869566,0.21957031188562623
124,Michelle Harmon,elizabethgriffin@example.com,243-764-6296,MD,60322,615,3,74,0,0,3,33343.6,21302.35,1489.81,85109.8,38596.91,Employed,30,"Buyer, industrial",12537.62,auto,12,16387.83,2,True,5166.04,0,2025-06-30 14:37:33.237901,direct,0.6215899402859709,1,1.0148865149533943,0.4534954846562911,0.5361664607300952
125,Helen Jones,sergio77@example.com,652-219-0926x7125,MT,92947,735,3,104,1,0,1,87767.74,37978.28,2111.33,24627.23,13337.7,Employed,64,Fish farm manager,24613.8,auto,36,12945.11,2,False,7510.48,0,2025-10-22 14:37:33.237901,organic,0.22231219795289836,0,0.7131558816485419,0.5415834423928311,0.2886705297413377
126,Erin Edwards,nathan25@example.com,276-908-3073x5460,FM,28321,831,2,109,0,0,1,39686.84,44392.67,1101.66,32849.04,21906.92,Employed,21,Clinical biochemist,10013.17,other,12,10816.64,0,True,14871.4,0,2025-10-02 14:37:33.237902,affiliate,0.06652798141201482,0,1.3708786086269404,0.6668968103786289,0.33310588598134805
127,Michelle Evans,martinezwillie@example.org,001-674-607-6856,NJ,26518,640,6,55,0,0,2,93151.44,16704.83,1675.29,74138.35,20299.44,Self-Employed,40,"Editor, commissioning",49785.04,auto,60,16435.84,2,False,9320.94,0,2025-12-03 14:37:33.237903,affiliate,0.29504243502101085,1,0.7137825244569488,0.27380485268420457,0.2158150212170633
128,Jason Powell,jill37@example.net,001-692-855-9334x88695,GU,55009,666,3,10,0,0,1,89620.67,71305.09,1349.53,98912.18,25602.84,Employed,26,Forest/woodland manager,32066.21,home_improvement,48,16113.63,6,True,7612.84,0,2025-10-25 14:37:33.237904,organic,0.4841176657821299,0,1.1534314572743094,0.2588441585252696,0.18069893920677005
129,Cameron Fisher,bgilbert@example.com,+1-600-822-0976,SC,12816,705,3,102,0,0,2,20714.07,69653.36,1661.44,71217.05,32698.72,Employed,88,Animal nutritionist,21268.55,debt_consolidation,36,14951.54,2,False,9409.44,0,2025-08-05 14:37:33.237904,paid_search,0.4467718603583195,1,4.389379296294741,0.4591417364240726,0.9624994025799855
130,Megan Orr,pagemorgan@example.com,(431)575-9596x274,MH,05515,669,11,94,0,0,1,91006.15,6789.28,2098.03,58515.15,11153.15,Employed,26,Armed forces logistics/support/administrative officer,27198.5,debt_consolidation,24,4185.44,1,True,5890.76,0,2025-10-18 14:37:33.237905,paid_search,0.3184575868100775,0,0.3734668481196051,0.19060277552052757,0.2766446003923911
131,Elizabeth Kelley,amy49@example.net,241.528.3437,VT,13082,606,4,108,0,0,2,54272.75,10971.39,2145.33,88167.08,15470.31,Employed,9,"Engineer, manufacturing",6100.51,debt_consolidation,36,17578.42,3,False,3811.34,0,2025-06-15 14:37:33.237906,paid_search,0.43566426126001156,1,0.3145574897162941,0.175465831464533,0.47434412297147277
132,Dustin Jordan,qmurray@example.net,352.869.6857x539,IA,92406,704,10,10,0,0,0,26170.48,15842.22,748.19,43801.11,44807.63,Employed,6,"Programmer, applications",9358.48,auto,60,1704.53,2,True,7874.29,0,2025-10-06 14:37:33.237907,organic,0.19507183385299057,0,0.9629437442492457,1.0229793263230087,0.34306898459638496
133,Mary Marshall,grahamdavid@example.net,+1-891-839-4689x3327,PR,93973,636,8,69,4,0,3,44200.03,61354.04,1254.4,69471.98,9915.83,Employed,63,Electronics engineer,40205.45,auto,60,15847.36,1,True,5112.91,0,2025-06-29 14:37:33.237908,organic,0.8,1,2.2977244585580596,0.14273135730405268,0.34056085482294923
134,Daniel Kennedy,kristin71@example.org,963-498-4811,CA,03028,728,3,193,0,0,0,97710.37,80710.48,980.67,27782.65,13985.5,Employed,14,"Presenter, broadcasting",23181.64,home_improvement,36,2867.67,2,True,13815.66,1,2025-07-29 14:37:33.237908,organic,0.187948589032779,1,1.0632660586588711,0.5033897054456649,0.12043798421805177
135,Rebecca Jackson,michael35@example.org,001-825-212-5748x15324,NV,46705,644,7,17,0,0,1,59995.94,29714.07,1191.43,42544.81,36686.19,Unemployed,8,Television/film/video producer,15871.79,debt_consolidation,36,14330.3,4,True,7278.91,0,2025-12-01 14:37:33.237909,direct,0.4765042690263572,1,0.7598157475322497,0.8622953069951425,0.2383021251104658
136,Jose Schultz,kimberlyjordan@example.com,+1-263-898-1808x5542,NJ,52428,792,5,75,0,0,1,43328.74,91398.38,1189.66,73281.21,10585.96,Unemployed,9,Academic librarian,7281.31,auto,36,7862.02,3,True,3753.99,0,2025-09-23 14:37:33.237910,direct,0.1617105124008579,0,2.277465026677443,0.14445667586547764,0.3294792324909518
137,Robert Potter,bennettdavid@example.org,6995396007,FL,85312,653,3,17,0,0,4,62961.14,15560.19,315.7,62702.16,27403.84,Self-Employed,66,Chiropractor,39994.55,debt_consolidation,24,18343.5,5,True,5830.78,0,2025-10-06 14:37:33.237911,direct,0.32094210422438096,1,0.8823655353127343,0.43704778272391254,0.060170447993794264
