application_id,applicant_name,email,phone,state,zip_code,credit_score,num_credit_accounts,credit_history_months,delinquencies_2y,public_records,inquiries_6m,income,total_debt,monthly_debt_payment,total_credit_limit,total_credit_balance,employment_status,employment_length_months,occupation,loan_amount,loan_purpose,loan_term_months,avg_monthly_balance,num_bank_accounts,has_savings_account,monthly_income_deposits,num_nsf_fees,application_date,referral_source,probability_of_default_x,default,debt_to_income,credit_utilization,payment_to_income,interest_rate,monthly_payment,probability_of_default_y,expected_loss,expected_return,risk_segment
81,Kelly Donovan,pamela88@example.net,358.776.6121x77444,SD,98671,686,4,70,0,0,0,91111.85,6709.28,1735.09,67173.25,7345.01,Employed,82,Customer service manager,9941.88,debt_consolidation,48,13098.34,2,False,13321.05,0,2025-07-23 14:37:33.237868,paid_search,0.1017522140901132,0,0.1827551520466327,0.1093442702266155,0.2285221955212192,0.1241930618245596,263.8592929032708,0.035482654561398985,141.10571749235254,0.09,Medium-Low Risk
82,Mike Allen,wendy93@example.org,(557)443-7598x2481,ME,79632,721,4,200,1,0,1,46642.68,9791.45,865.41,14437.11,49620.86,Employed,3,"Doctor, hospital",42134.21,business,12,13971.12,3,True,4174.44,0,2025-10-20 14:37:33.237869,organic,0.5471366550082308,0,1.1132649324609991,3.4370355285787806,0.2226484412988276,0.148038768784298,3799.0644830763313,0.09509692196074496,1602.7334720990561,0.09000000000000001,Medium-Low Risk
86,Daniel Baker,xharvey@example.org,329-403-8265,AZ,96675,669,3,75,0,1,1,177439.07,12475.04,1502.29,20880.42,36486.92,Employed,13,Manufacturing engineer,48415.93,auto,60,18671.96,1,True,2781.05,0,2025-09-11 14:37:33.237872,paid_search,0.2207397250172603,0,0.3431655159148433,1.7474227050988438,0.1015981429569034,0.152981296509275,1159.4021534340159,0.10745324127318746,2080.979443102302,0.09000000000000001,Medium-High Risk
87,Shirley Suarez,paulerik@example.net,001-794-372-9926x33700,NH,56237,754,4,64,0,0,0,44779.08,11165.75,392.51,93774.16,21886.1,Employed,24,Economist,47667.73,debt_consolidation,24,16365.27,0,True,10972.11,1,2025-10-24 14:37:33.237873,affiliate,0.1005792279871804,0,1.313860847520762,0.2333915867654799,0.105185725119855,0.11225544339008305,2226.684642320178,0.02313860847520762,441.1859765487635,0.08299999999999999,Low Risk
88,Christopher Bass,nolancatherine@example.net,339-712-2276,VT,32024,719,2,1,1,1,1,23381.51,65335.34,431.13,79675.25,40070.89,Employed,22,Restaurant manager,14971.78,debt_consolidation,12,12721.28,3,False,4151.75,0,2025-11-24 14:37:33.237873,affiliate,0.5891200697220527,0,3.4346421595525696,0.5029276971204986,0.2212671465615351,0.17651963239328852,1370.1340472653021,0.16629908098322133,995.9173018731894,0.08999999999999998,Medium-Low Risk
89,Lisa Archer,ojames@example.org,+1-442-451-1874,DC,30244,668,6,43,0,0,2,85973.67,3636.61,2476.37,46964.9,12731.28,Employed,3,"Education officer, environmental",17792.5,debt_consolidation,36,19163.65,1,True,7426.08,0,2025-08-22 14:37:33.237874,paid_search,0.3332297713018745,0,0.2492520093651928,0.2710807432784909,0.3456458238900352,0.1579712771596234,623.7509016297946,0.11992819289905851,853.5289488625995,0.08999999999999998,Medium-High Risk
90,Aimee Montoya,reneehoward@example.com,918.758.3132,NC,67584,730,5,38,0,1,1,70499.29,81625.29,2445.49,32251.57,30220.85,Employed,20,Immunologist,9348.2,auto,60,10441.65,1,False,2573.6,0,2025-06-25 14:37:33.237875,affiliate,0.224575835378827,0,1.2904171091652128,0.9370350032572058,0.4162578091211982,0.13748500530998253,216.29930519835793,0.06871251327495638,256.9353266387789,0.08999999999999998,Medium-Low Risk
91,Matthew Mcmillan,joseph03@example.org,603.540.9718x1485,DC,51404,705,1,44,0,0,3,78748.84,21919.21,2279.48,44444.23,9888.51,Employed,16,Financial risk analyst,40821.0,auto,24,633.2,3,True,10222.63,1,2025-09-21 14:37:33.237876,affiliate,0.1941575185424882,0,0.7967128150713078,0.2224925485265466,0.3473544499195163,0.13156055378085568,1943.6982757033365,0.053901384452139225,880.1233658883102,0.08999999999999998,Medium-Low Risk
92,Brian Rodriguez,lharper@example.org,(427)948-1873x1785,MH,1472,758,8,33,0,0,2,50330.84,24562.19,2462.07,50529.19,19154.37,Employed,27,"Journalist, newspaper",35242.54,debt_consolidation,36,19113.88,0,False,2147.01,0,2025-10-21 14:37:33.237876,paid_search,0.091027273590612,0,1.188232304487666,0.3790753423912,0.5870126546666021,0.11175292921795066,1156.723312136504,0.02188232304487666,308.475458080795,0.08299999999999999,Low Risk
95,John Whitehead,thomastheresa@example.net,(281)611-1704,NJ,44183,676,9,8,0,0,3,22811.67,9064.25,329.27,70048.75,36345.22,Unemployed,92,Forensic scientist,10133.65,debt_consolidation,12,19789.01,5,False,14238.67,0,2025-10-13 14:37:33.237879,direct,0.1899804279763745,0,0.841582400587068,0.5188560823712057,0.173211343141471,0.13209898880704482,906.108246578899,0.055247472017612036,223.9434179245097,0.09,Medium-High Risk
96,Anna Henderson,jason85@example.org,001-978-273-7480x521,CO,45163,612,3,45,1,0,1,94819.93,4794.45,1729.69,65380.87,33259.95,Employed,2,"Investment banker, corporate",46632.47,debt_consolidation,36,11080.13,2,True,11473.56,0,2025-07-30 14:37:33.237880,affiliate,0.8,0,0.5423640367589387,0.5087107283827822,0.2189020810287457,0.27881276330830446,1925.8964446296818,0.3470319082707612,6473.182020591609,0.11999999999999998,High Risk
99,Jessica Smith,imahoney@example.org,666-606-4858,CT,80752,700,3,97,0,0,1,34533.82,8733.6,2202.05,95853.9,10700.48,Employed,5,Trade union research officer,42503.46,auto,36,18074.83,4,False,12626.92,0,2025-08-31 14:37:33.237882,organic,0.3178705581336994,0,1.4836777396766416,0.1116332251478552,0.7651803362616705,0.14576495945134366,1464.5968146082275,0.08941239862835909,1520.134523441806,0.09000000000000001,Medium-Low Risk
101,Sandra Aguilar,reneebrown@example.com,+1-845-812-6527,NY,78233,615,5,28,0,0,0,25351.27,37045.15,1139.96,59450.83,5930.79,Employed,27,TEFL teacher,8885.05,business,60,18621.68,1,True,7561.06,0,2025-06-18 14:37:33.237883,direct,0.8,0,1.8117514428271244,0.0997595828350924,0.53959900233795,0.3087050865696275,292.23044919277424,0.42176271642406865,1498.9531294254684,0.12000000000000001,High Risk
102,Cameron Parker,alyssa73@example.net,431.355.2541x783,WV,19648,674,6,23,0,0,1,45444.69,39663.23,429.45,46169.42,29292.37,Employed,48,Company secretary,32900.27,auto,24,14425.93,0,True,2534.37,0,2025-08-22 14:37:33.237884,affiliate,0.2151425575471889,0,1.5967432058618949,0.6344539307619632,0.1133993872551446,0.14116091847034273,1581.4417847532827,0.07790229617585684,1025.202631122263,0.09,Medium-High Risk
103,Rebecca Valencia,scott79@example.com,226-881-8685,GU,69050,679,3,1,0,0,0,182398.34,16988.18,2984.9,85987.34,15356.51,Employed,91,Telecommunications researcher,30280.36,home_improvement,24,18049.7,2,True,10360.85,0,2025-10-29 14:37:33.237885,direct,0.1039329472652958,0,0.259150055861254,0.1785903599297292,0.1963767872010239,0.12510980067033506,1432.63804634669,0.03777450167583762,457.5302038259866,0.09000000000000001,Medium-High Risk
105,Richard Henson,josephmoran@example.net,756-488-2634x2423,NC,74676,690,5,25,0,0,1,196911.28,28281.36,1694.35,97418.82,4484.45,Self-Employed,28,Dramatherapist,27268.32,debt_consolidation,36,17932.24,2,False,12322.76,0,2025-10-13 14:37:33.237886,paid_search,0.1461530839654904,0,0.2821051186097617,0.0460326864973318,0.1032556387831108,0.12538526142331713,912.7281346332155,0.03846315355829285,419.53023177466724,0.08999999999999998,Medium-Low Risk
106,Marc Moore,joel15@example.org,787.800.5251x36272,TX,55034,724,8,27,1,0,0,24067.79,6452.26,421.67,57321.37,13774.67,Employed,47,"Therapist, drama",49777.2,debt_consolidation,48,2878.08,3,True,9684.19,0,2025-06-29 14:37:33.237887,paid_search,0.4374947205576725,0,2.3362951064472472,0.240306015016738,0.2102411563338387,0.1600444265967087,1410.8130872524614,0.12511106649177176,2491.0714315896885,0.08999999999999998,Medium-Low Risk
107,Sharon Cherry,toddheath@example.org,982-611-4084,AZ,65657,813,7,85,0,0,0,54473.08,38521.49,997.03,66993.16,47817.55,Employed,55,Music therapist,16239.81,home_improvement,12,8778.33,3,False,9011.42,0,2025-11-02 14:37:33.237888,paid_search,0.0641290971611752,0,1.0052910538563269,0.7137676443386161,0.2196380303812452,0.10701058210771265,1433.0378211550412,0.010026455269281634,65.13109141865303,0.08299999999999999,Low Risk
108,Sierra Johnson,samuelhill@example.org,(861)454-7121,MH,41343,710,3,44,1,0,3,34696.24,47237.75,1771.09,82965.88,43331.36,Employed,23,Heritage manager,23598.69,other,60,18129.3,1,True,5945.8,0,2025-09-12 14:37:33.237888,paid_search,0.4358840529210152,0,2.0416171896436044,0.5222792791446315,0.6125470656186376,0.15562425784465406,568.4021175818517,0.11406064461163516,1076.6727173560596,0.08999999999999998,Medium-Low Risk
109,Evelyn Galvan,miranda18@example.com,857.733.2006x1193,SD,13670,715,5,26,0,0,1,44694.69,82589.91,2237.47,43962.48,19475.79,Employed,20,Firefighter,18930.27,auto,36,15605.45,0,True,10130.5,2,2025-07-25 14:37:33.237889,affiliate,0.2799102100416422,0,2.271414792226996,0.4430093570699378,0.6007344496628122,0.14925697750672395,655.5354383902471,0.09814244376680988,743.1451835862113,0.09,Medium-Low Risk
112,Shannon Walker,rogersmatthew@example.org,(807)349-1698x1555,OR,43596,698,6,225,1,0,3,34437.53,39445.17,926.71,63944.32,31155.18,Employed,1,Analytical chemist,7772.16,debt_consolidation,24,9970.2,4,False,3543.15,0,2025-10-25 14:37:33.237892,organic,0.4356178820959412,0,1.371100947135291,0.4872235720076466,0.3229186297623552,0.15267981704843525,377.8363065270015,0.10669954262108809,331.7143668711664,0.09000000000000001,Medium-Low Risk
114,Crystal Johnson,nluna@example.com,525-784-6589x933,HI,93756,847,6,70,0,0,4,36899.94,18119.54,2203.48,78416.48,40658.26,Self-Employed,20,Estate agent,38995.77,home_improvement,36,14821.34,2,True,7939.08,0,2025-10-31 14:37:33.237893,paid_search,0.0886362987066389,0,1.5478428962215114,0.5184912661216112,0.7165800269593935,0.10809568579244302,1273.1576643606631,0.012739214481107557,198.71019115437588,0.083,Low Risk
115,Garrett Lin,jose87@example.com,617.968.5384x9940,LA,86484,688,6,23,0,1,3,69490.08,18177.47,371.65,13752.26,36572.16,Employed,70,Travel agency manager,41113.44,debt_consolidation,36,17773.59,2,True,7354.09,1,2025-07-08 14:37:33.237894,paid_search,0.19280223771046,0,0.8532284032483486,2.659356353064878,0.0641789446781468,0.13223874083898018,1389.7117636519595,0.05559685209745045,914.3111371589615,0.09,Medium-Low Risk
116,Diana May,leonardmatthew@example.net,327.697.2809x277,ME,76779,718,5,6,2,0,1,94127.09,17534.37,1184.18,17842.55,16264.66,Employed,144,Product designer,21848.36,debt_consolidation,24,7155.93,2,False,11356.11,0,2025-09-30 14:37:33.237895,direct,0.2544060457853567,0,0.4183995277023862,0.9115658916466536,0.150967803211594,0.13553119149864296,1044.3961939263195,0.06382797874660738,557.8146630912908,0.09,Medium-Low Risk
117,William Herrera,william49@example.net,3049640879,AR,48516,697,6,6,0,0,0,108603.16,14770.23,2994.69,83552.95,18235.86,Employed,53,Clothing/textile technologist,22677.91,debt_consolidation,36,4145.79,3,False,12702.81,0,2025-11-22 14:37:33.237895,paid_search,0.1515459694201409,0,0.3448163018460973,0.2182551304292667,0.3308953441133757,0.12613779562215316,759.8965172848789,0.04034448905538292,365.9714767175836,0.08999999999999998,Medium-Low Risk
118,Ashley Waller,dyermegan@example.net,661.788.5752,KS,75390,629,4,62,0,0,0,65223.55,8975.35,608.09,58026.7,9532.34,Employed,4,Chief Technology Officer,12752.98,other,36,4459.65,2,False,5896.92,0,2025-10-19 14:37:33.237896,paid_search,0.4427486614573364,0,0.3331362674984726,0.1642750664780179,0.1118779949880066,0.19119243267194133,468.242712047704,0.12798108167985336,652.8560700166145,0.11999999999999998,Medium-High Risk
119,Victor Baker,dixonderek@example.com,(216)442-0118,MN,65442,768,4,7,1,0,2,58648.04,7932.59,600.66,52855.48,15587.43,Self-Employed,31,Environmental health practitioner,21719.7,home_improvement,24,4025.42,0,True,7594.5,0,2025-07-01 14:37:33.237897,paid_search,0.1227262661111259,0,0.505597288502736,0.2949066019266119,0.1229012938880821,0.11052798644251367,1012.8407613947519,0.0188199661062842,163.5056071354644,0.08299999999999999,Low Risk
120,Jeffrey Chandler,richard40@example.org,001-895-548-5211x21594,IL,57787,745,7,142,0,0,2,28013.22,11072.26,1824.66,88674.52,44207.25,Employed,33,Set designer,17348.03,home_improvement,60,11341.8,4,True,6598.47,0,2025-06-17 14:37:33.237898,organic,0.1052799082701447,0,1.0145313534109968,0.4985338516633639,0.7816281027314961,0.118058125413644,384.19715592882767,0.02014531353410997,139.7926014196583,0.09,Low Risk
121,Larry Dixon,anthony69@example.com,938.817.9842,AL,18642,747,7,73,0,0,1,57467.78,34616.94,2339.79,36530.87,2457.82,Unemployed,71,"Buyer, industrial",41817.21,home_improvement,24,7200.15,0,True,12874.04,0,2025-08-16 14:37:33.237898,organic,0.1217521090558462,0,1.3300348473527253,0.0672806314221369,0.4885777734932514,0.1193201393894109,1967.1538801818938,0.023300348473527254,389.7422260762675,0.09,Low Risk
122,Kenneth Scott,kristen93@example.com,001-701-577-0690,DE,53402,645,5,15,0,0,2,67125.68,8978.31,276.72,36557.62,48237.28,Employed,48,Art therapist,22103.71,debt_consolidation,60,4589.45,2,False,13343.12,0,2025-08-18 14:37:33.237899,direct,0.2708142621313733,0,0.4630421621054714,1.3194863341760212,0.0494689960682707,0.18681734918737508,569.518536328523,0.11704337296843771,1034.8371094064746,0.11999999999999998,Medium-High Risk
123,April Frost,william10@example.net,870.719.3639,MT,14895,784,3,19,0,0,1,50864.8,41395.15,930.7,55616.1,14840.25,Employed,9,IT trainer,42950.65,business,60,5664.62,4,True,6774.01,0,2025-06-12 14:37:33.237900,affiliate,0.178520098298399,0,1.658235164593196,0.2668337046286956,0.2195703118856262,0.11575952879004735,946.2353261354228,0.031898821975118355,548.0300552262469,0.083,Low Risk
125,Helen Jones,sergio77@example.com,652-219-0926x7125,MT,92947,735,3,104,1,0,1,87767.74,37978.28,2111.33,24627.23,13337.7,Employed,64,Fish farm manager,24613.8,auto,36,12945.11,2,False,7510.48,0,2025-10-22 14:37:33.237901,organic,0.2223121979528983,0,0.7131558816485419,0.5415834423928311,0.2886705297413377,0.13569733822472813,836.1068088574804,0.06424334556182032,632.5091435958132,0.09,Medium-Low Risk
126,Erin Edwards,nathan25@example.com,276-908-3073x5460,FM,28321,831,2,109,0,0,1,39686.84,44392.67,1101.66,32849.04,21906.92,Employed,21,Clinical biochemist,10013.17,other,12,10816.64,0,True,14871.4,0,2025-10-02 14:37:33.237902,affiliate,0.0665279814120148,0,1.3708786086269404,0.6668968103786289,0.333105885981348,0.10774175721725388,883.926171640712,0.011854393043134702,47.48002111509004,0.08299999999999999,Low Risk
128,Jason Powell,jill37@example.net,001-692-855-9334x88695,GU,55009,666,3,10,0,0,1,89620.67,71305.09,1349.53,98912.18,25602.84,Employed,26,Forest/woodland manager,32066.21,home_improvement,48,16113.63,6,True,7612.84,0,2025-10-25 14:37:33.237904,organic,0.4841176657821299,0,1.1534314572743094,0.2588441585252696,0.18069893920677,0.1789098066327779,940.1191620115289,0.17227451658194476,2209.676330546049,0.08999999999999998,Medium-High Risk
130,Megan Orr,pagemorgan@example.com,(431)575-9596x274,MH,5515,669,11,94,0,0,1,91006.15,6789.28,2098.03,58515.15,11153.15,Employed,26,Armed forces logistics/support/administrative officer,27198.5,debt_consolidation,24,4185.44,1,True,5890.76,0,2025-10-18 14:37:33.237905,paid_search,0.3184575868100775,0,0.3734668481196051,0.1906027755205275,0.2766446003923911,0.15395093913982738,1323.8753863762513,0.1098773478495684,1195.3996181945947,0.09000000000000001,Medium-High Risk
132,Dustin Jordan,qmurray@example.net,352.869.6857x539,IA,92406,704,10,10,0,0,0,26170.48,15842.22,748.19,43801.11,44807.63,Employed,6,"Programmer, applications",9358.48,auto,60,1704.53,2,True,7874.29,0,2025-10-06 14:37:33.237907,organic,0.1950718338529905,0,0.9629437442492456,1.0229793263230087,0.3430689845963849,0.13826638991718915,216.91526469254956,0.07066597479297285,264.5304447122162,0.09000000000000001,Medium-Low Risk
136,Jose Schultz,kimberlyjordan@example.com,+1-263-898-1808x5542,NJ,52428,792,5,75,0,0,1,43328.74,91398.38,1189.66,73281.21,10585.96,Unemployed,9,Academic librarian,7281.31,auto,36,7862.02,3,True,3753.99,0,2025-09-23 14:37:33.237910,direct,0.1617105124008579,0,2.277465026677443,0.1444566758654776,0.3294792324909518,0.11873183212805173,241.40289293868904,0.039329580320129315,114.54834659230433,0.083,Low Risk
139,David Alvarez,james14@example.com,486-457-9681x0320,MO,89667,748,6,39,0,1,0,32746.65,56878.43,1366.98,24638.13,20115.16,Self-Employed,0,Medical laboratory scientific officer,41487.31,debt_consolidation,12,8128.45,1,True,7904.96,0,2025-09-14 14:37:33.237912,affiliate,0.3018839450827709,0,3.0038413089583207,0.8164239737350196,0.5009294080463192,0.12921843828299995,3704.0124156249817,0.048046095707499854,797.3213067626864,0.09,Low Risk
141,Cheyenne Horton,oescobar@example.org,(246)674-0094,WY,12357,713,5,2,0,0,1,66455.25,42392.83,2037.1,9968.84,12580.77,Unemployed,2,Landscape architect,19372.2,other,60,11869.86,4,True,5396.78,0,2025-10-07 14:37:33.237914,paid_search,0.2658337552513492,0,0.9294228823155432,1.2620094213569484,0.3678445269561095,0.1377836895053438,448.5344038528558,0.06945922376335954,538.2311898354216,0.08999999999999998,Medium-Low Risk
142,David Douglas Jr.,morgansusan@example.com,978.514.1195,WI,91975,778,2,274,0,0,2,82062.79,72817.75,2777.15,97073.23,387.26,Employed,24,Pensions consultant,34251.95,home_improvement,24,4303.33,1,False,10157.86,0,2025-07-04 14:37:33.237915,direct,0.1268135583006228,0,1.3047289764337773,0.0039893593733308,0.4061012305333514,0.11221891590573511,1599.9402221475589,0.023047289764337772,315.76584665744366,0.083,Low Risk
145,Amber Wright,colemanangela@example.net,316.629.9681x7548,MT,59573,715,4,26,0,0,1,40525.13,38111.24,1458.58,85937.73,29714.68,Employed,0,Interior and spatial designer,36316.0,other,12,3682.46,2,False,8784.8,0,2025-08-20 14:37:33.237917,paid_search,0.4171001086433279,0,1.8365700492509212,0.3457698964122045,0.4319038581739281,0.1508466087092133,3279.2718335240806,0.10211652177303318,1483.3854418837893,0.09000000000000001,Medium-Low Risk
146,Joyce Solis,jamesbauer@example.net,623-935-2156x0232,WI,68876,746,7,39,0,1,0,152620.32,18181.21,853.34,15523.85,27473.82,Employed,21,"Engineer, agricultural",27272.57,debt_consolidation,36,14098.11,4,True,11450.75,0,2025-12-03 14:37:33.237918,organic,0.0590902979291046,0,0.297822596624093,1.7697813364597057,0.0670951286172116,0.11519129038649638,899.5885800677798,0.01297822596624093,141.57983045604936,0.09,Low Risk
150,Stephanie Manning,shawkatherine@example.org,001-249-595-7202,IL,76848,717,6,3,0,0,0,51307.65,52979.44,1228.45,33247.71,184.26,Employed,1,"Physicist, medical",49865.51,home_improvement,48,12605.88,1,True,11482.93,1,2025-10-01 14:37:33.237922,direct,0.3714570969208922,0,2.00447594072229,0.0055420358274299,0.2873138800939041,0.15326445354640097,1396.0600473607058,0.10816113386600243,2157.404040962593,0.09,Medium-Low Risk
151,David Wright,james71@example.com,521-504-8114x68138,WI,24578,715,3,7,0,0,2,100431.51,29000.72,2323.31,39918.0,20314.19,Self-Employed,30,Ranger/warden,47313.21,debt_consolidation,24,9978.83,4,True,9158.55,0,2025-10-20 14:37:33.237923,direct,0.2051446405477282,0,0.7598604262745825,0.5088979908813066,0.2775993311262571,0.13111832511529498,2251.8423278950922,0.05279581278823747,999.175751028226,0.08999999999999998,Medium-Low Risk
